X0,X1,X2,X3,X4,X5,score,generalization_score
7,0.011265210225126,0.274831238939354,0.054422714725212006,0.069008212877464,0.036168510137228,0.430295566502463,0.4444444444444444
4,0.172123011285296,0.14982733683726102,0.028248176259675004,0.17360272472826802,0.07840682962187401,0.916256157635468,0.9722222222222222
3,0.10590453897230101,0.092219932823457,0.21250560448987502,0.5060846317508411,0.068447432971658,0.6768472906403941,0.8888888888888888
13,0.014419271426492,0.25262304506085204,0.012892792521465002,0.07151151593956201,0.01455982567691,0.5768472906403941,0.4444444444444444
3,0.15519793585483901,0.11300600030211701,0.015162093706799001,0.027520151502054002,0.039018899440327,0.930049261083744,0.9444444444444444
11,0.12,0.12,0.01,0.98,0.01,0.38743842364532016,0.4444444444444444
3,0.1521,0.1211,0.0176,0.0283,0.0423,0.8943349753694582,0.9444444444444444
3,0.1553,0.111,0.0144,0.0274,0.0393,0.930049261083744,0.9444444444444444
3,0.1551,0.1129,0.0151,0.0274,0.0391,0.930049261083744,0.9444444444444444
15,0.99,0.5,0.49,0.99,0.49,0.38743842364532016,0.4444444444444444
3,0.1552,0.1129,0.0151,0.0274,0.0391,0.930049261083744,0.9444444444444444
7,0.7313,0.109,0.0284,0.0672,0.0687,0.929064039408867,0.8333333333333334
2,0.9899,0.0001,0.49,0.9899,0.01,0.38743842364532016,0.4444444444444444
6,0.9899,0.0001,0.49,0.99,0.01,0.38743842364532016,0.4444444444444444
4,0.1552,0.113,0.0152,0.0274,0.039,0.930049261083744,0.9444444444444444
11,0.0101,0.0199,0.0101,0.0199,0.0101,0.9509852216748769,0.9722222222222222
12,0.0101,0.0199,0.0101,0.0199,0.0101,0.9509852216748769,0.9722222222222222
8,0.0101,0.0199,0.0101,0.0199,0.0101,0.9509852216748769,0.9722222222222222
7,0.0101,0.02,0.0101,0.0199,0.0101,0.9509852216748769,0.9722222222222222
9,0.0101,0.0199,0.0101,0.0199,0.0101,0.9509852216748769,0.9722222222222222
12,0.01,0.0,0.01,0.99,0.01,0.38743842364532016,0.4444444444444444
8,0.01,0.0099,0.0101,0.01,0.01,0.9231527093596059,0.9722222222222222
7,0.0101,0.0199,0.0101,0.0199,0.0101,0.9509852216748769,0.9722222222222222
10,0.02,0.01,0.01,0.02,0.01,0.930295566502463,0.9722222222222222
9,0.01,0.0199,0.0101,0.0199,0.0101,0.9509852216748769,0.9722222222222222
5,0.01,0.5,0.01,0.99,0.49,0.38743842364532016,0.4444444444444444
5,0.0101,0.0199,0.0101,0.0199,0.0101,0.9509852216748769,0.9722222222222222
14,0.9899,0.0001,0.49,0.9899,0.01,0.38743842364532016,0.4444444444444444
11,0.0399,0.2199,0.055,0.0499,0.0301,0.5985221674876847,0.8888888888888888
6,0.1257,0.1365,0.1974,0.5664,0.0823,0.6766009852216748,0.9166666666666666
